,venue,latitude,longitude,category,center_lat,center_long,center_dist
10,The End Zone Sports Pub & Restaurant,42.903378164800685,-73.68930560320949,Burgers,42.91892578579876,-73.71021794407784,
11,Time Warner Spectrum Cable,42.901385851673396,-73.69828999042511,Business Services,42.91892578579876,-73.71021794407784,
12,Crow Hill Country Crafts,42.931087,-73.73522,Arts & Crafts,42.91892578579876,-73.71021794407784,
0,Zim Smith Bike Trail,42.91931783717849,-73.7465000152588,Trail,42.919266767015046,-73.74084189703687,
1,Crow Hill Country Crafts,42.931087,-73.73522,Arts & Crafts,42.919266767015046,-73.74084189703687,
2,Hannaford Supermarket,42.90994544222648,-73.72457329572376,Supermarket,42.919266767015046,-73.74084189703687,
0,The Mill,42.92811069625537,-73.79111399868087,American,42.9195995581804,-73.771466377307,
1,Zack's Sports,42.93201,-73.791611,Hobbies,42.9195995581804,-73.771466377307,
2,Zim Smith Bike Trail,42.91931783717849,-73.7465000152588,Trail,42.9195995581804,-73.771466377307,
3,Walmart,42.93821756991545,-73.77379337654048,Accessories,42.9195995581804,-73.771466377307,
4,Hangover Room,42.918860626647664,-73.79887567907626,Spa,42.9195995581804,-73.771466377307,
5,Round Lake NY,42.93576202612049,-73.79078718230122,Lake,42.9195995581804,-73.771466377307,
6,Lake Front,42.936456,-73.791145,Lake,42.9195995581804,-73.771466377307,
0,The Mill,42.92811069625537,-73.79111399868087,American,42.919924158908884,-73.80209137207875,
1,Stewart's Shops,42.93632331,-73.80798839,Convenience Store,42.919924158908884,-73.80209137207875,
2,Leah's Cakery,42.937222,-73.79734,Bakery,42.919924158908884,-73.80209137207875,
3,Shmaltz Brewing Company,42.901306,-73.792138,Brewery,42.919924158908884,-73.80209137207875,
4,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.919924158908884,-73.80209137207875,
5,Lake Ridge Restaurant,42.93797930117561,-73.79483987857725,American,42.919924158908884,-73.80209137207875,
6,Dan's Ice Cream & Mini Golf,42.936604,-73.80753,Ice Cream,42.919924158908884,-73.80209137207875,
7,Yankee Distillers,42.90195578528629,-73.79299891327517,Beer Store,42.919924158908884,-73.80209137207875,
8,Stewart's Shops,42.91100436,-73.82212761,Convenience Store,42.919924158908884,-73.80209137207875,
9,Stewarts,42.90331191109878,-73.79643931029409,Deli / Bodega,42.919924158908884,-73.80209137207875,
10,Saratoga Wine Exchange,42.93448,-73.81199000000002,Liquor Store,42.919924158908884,-73.80209137207875,
11,Zack's Sports,42.93201,-73.791611,Hobbies,42.919924158908884,-73.80209137207875,
12,Rite Aid,42.934948,-73.80888,Pharmacy,42.919924158908884,-73.80209137207875,
13,Exit 11 Gulf Truck Stop,42.93673321193021,-73.80684276032103,Gas Station,42.919924158908884,-73.80209137207875,
14,Villa Pizza,42.9319850880295,-73.79116059314947,Pizza,42.919924158908884,-73.80209137207875,
15,Zim Smith Mid-County Trail,42.93708751361368,-73.79677534103394,Trail,42.919924158908884,-73.80209137207875,
16,Round Lake NY,42.93576202612049,-73.79078718230122,Lake,42.919924158908884,-73.80209137207875,
17,Round Lake Auditorium,42.93675291542127,-73.79382615179655,Theater,42.919924158908884,-73.80209137207875,
18,Rocco's,42.90997681765828,-73.82342291393493,Italian,42.919924158908884,-73.80209137207875,
19,Slidin' Dirty,42.89958724930802,-73.81205324981937,Food Truck,42.919924158908884,-73.80209137207875,
0,Lakeside Farms,42.92663548447759,-73.85582958700259,Farm,42.92024056882403,-73.83271686854137,
1,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.92024056882403,-73.83271686854137,
2,Stewart's Shops,42.91100436,-73.82212761,Convenience Store,42.92024056882403,-73.83271686854137,
3,Van Patten Golf Club,42.9033907648304,-73.82760106726181,Golf Course,42.92024056882403,-73.83271686854137,
4,The Vista @ The Van Patten Golf Course,42.90336810209247,-73.82751736226182,American,42.92024056882403,-73.83271686854137,
5,Saratoga Wine Exchange,42.93448,-73.81199000000002,Liquor Store,42.92024056882403,-73.83271686854137,
6,Rocco's,42.90997681765828,-73.82342291393493,Italian,42.92024056882403,-73.83271686854137,
7,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.92024056882403,-73.83271686854137,
0,Lakeside Farms,42.92663548447759,-73.85582958700259,Farm,42.920548787558864,-73.86334285388278,
1,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.920548787558864,-73.86334285388278,
2,Stewart's Shops,42.9117377,-73.86808719999998,Convenience Store,42.920548787558864,-73.86334285388278,
3,Carney's,42.90954802477832,-73.87517825127203,New American,42.920548787558864,-73.86334285388278,
4,Stewart's Shops,42.90912555620268,-73.87548238938533,Convenience Store,42.920548787558864,-73.86334285388278,
5,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.920548787558864,-73.86334285388278,
6,Town Of Ballston Veteran's Bike Path,42.910527625506994,-73.87588942574645,Trail,42.920548787558864,-73.86334285388278,
7,Andersen Boat,42.922931,-73.88268000000002,Boat / Ferry,42.920548787558864,-73.86334285388278,
8,Sportline Power Products,42.92216120000001,-73.8836508,Motorsports Shop,42.920548787558864,-73.86334285388278,
9,Ballston Lake Gutter Services,42.92615293477271,-73.84185791015625,Home Services,42.920548787558864,-73.86334285388278,
10,Total Service Pro,42.9139862060547,-73.84104919433591,Construction,42.920548787558864,-73.86334285388278,
0,Sam's Chinese,42.914337543388704,-73.89468324396378,Chinese,42.920848814755956,-73.89396931528951,
1,Burnt Hills Cafe,42.90790208489168,-73.9000702540007,Diner,42.920848814755956,-73.89396931528951,
2,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.920848814755956,-73.89396931528951,
3,Stewart’s Shops,42.9099028,-73.89820569999998,Gas Station,42.920848814755956,-73.89396931528951,
4,Carney's,42.90954802477832,-73.87517825127203,New American,42.920848814755956,-73.89396931528951,
5,Dollar General,42.90496319201923,-73.90162249066195,Discount Store,42.920848814755956,-73.89396931528951,
6,Stewart's Shops,42.9117377,-73.86808719999998,Convenience Store,42.920848814755956,-73.89396931528951,
7,Stewart's Shops,42.90912555620268,-73.87548238938533,Convenience Store,42.920848814755956,-73.89396931528951,
8,Pizza Works - Burnt Hills,42.90195330298801,-73.90486845256075,Pizza,42.920848814755956,-73.89396931528951,
9,Fo'Castle Farm Country Store,42.9044889315579,-73.89671644457863,Farmer's Market,42.920848814755956,-73.89396931528951,
10,Subway,42.90460131459124,-73.90189480365115,Sandwiches,42.920848814755956,-73.89396931528951,
11,Stewart's Shops,42.90066927,-73.90583391,Convenience Store,42.920848814755956,-73.89396931528951,
12,CVS pharmacy,42.910688,-73.898944,Pharmacy,42.920848814755956,-73.89396931528951,
13,Dunkin',42.90967272293698,-73.89942517485143,Donuts,42.920848814755956,-73.89396931528951,
14,Sportline Power Products,42.92216120000001,-73.8836508,Motorsports Shop,42.920848814755956,-73.89396931528951,
15,Andersen Boat,42.922931,-73.88268000000002,Boat / Ferry,42.920848814755956,-73.89396931528951,
16,Dino's Pizza,42.91552358333333,-73.90508043333334,Pizza,42.920848814755956,-73.89396931528951,
17,PTO Home Service & Repairs,42.915705,-73.881079,Construction,42.920848814755956,-73.89396931528951,
18,Girl Fight,42.90938925143403,-73.89898293461256,Athletics & Sports,42.920848814755956,-73.89396931528951,
19,"Burnt Hills Optical, Inc.",42.90780673856465,-73.90090709111767,Optical,42.920848814755956,-73.89396931528951,
20,Town Of Ballston Veteran's Bike Path,42.910527625506994,-73.87588942574645,Trail,42.920848814755956,-73.89396931528951,
21,Country Acres Farm & Pet Center,42.9026276354701,-73.90425864127675,Pet Store,42.920848814755956,-73.89396931528951,
0,Burnt Hills Cafe,42.90790208489168,-73.9000702540007,Diner,42.92114065006727,-73.92459623994695,
1,Stewart’s Shops,42.9099028,-73.89820569999998,Gas Station,42.92114065006727,-73.92459623994695,
2,CVS pharmacy,42.910688,-73.898944,Pharmacy,42.92114065006727,-73.92459623994695,
3,Dino's Pizza,42.91552358333333,-73.90508043333334,Pizza,42.92114065006727,-73.92459623994695,
4,Dunkin',42.90967272293698,-73.89942517485143,Donuts,42.92114065006727,-73.92459623994695,
5,Little Troy Park,42.91555151238849,-73.9472361249408,Lake,42.92114065006727,-73.92459623994695,
6,Magic Maze,42.90623112612735,-73.93834433401544,Playground,42.92114065006727,-73.92459623994695,
7,JC Platt Builders LLC,42.94043,-73.93656,Construction,42.92114065006727,-73.92459623994695,
8,"Burnt Hills Optical, Inc.",42.90780673856465,-73.90090709111767,Optical,42.92114065006727,-73.92459623994695,
9,Mama's,42.91004584267194,-73.89877895617515,Fast Food,42.92114065006727,-73.92459623994695,
10,Girl Fight,42.90938925143403,-73.89898293461256,Athletics & Sports,42.92114065006727,-73.92459623994695,
11,XtraMart,42.90884993084413,-73.89920757603552,Convenience Store,42.92114065006727,-73.92459623994695,
12,Dinos Pizza,42.90872998333333,-73.899197,Pizza,42.92114065006727,-73.92459623994695,
0,Charlton Tavern,42.93414263060375,-73.96018283258348,American,42.921424293154345,-73.95522361503919,
1,Charlton Oil Co Inc,42.923595,-73.958203,Construction,42.921424293154345,-73.95522361503919,
2,Little Troy Park,42.91555151238849,-73.9472361249408,Lake,42.921424293154345,-73.95522361503919,
3,Pro-Cut Landscape Services Inc.,42.934448,-73.958579,Construction,42.921424293154345,-73.95522361503919,
4,Timeless Beauty Boutique and Spa,42.90923479281334,-73.96469705741984,Spa,42.921424293154345,-73.95522361503919,
5,Magic Maze,42.90623112612735,-73.93834433401544,Playground,42.921424293154345,-73.95522361503919,
0,MJ Critter and Craft Supply,42.93257880611165,-73.98643970489502,Arts & Crafts,42.921699743688116,-73.98585142774914,
1,Hewitts Garden Center: Scotia,42.93782584192322,-73.99600982666016,Garden Center,42.921699743688116,-73.98585142774914,
2,Timeless Beauty Boutique and Spa,42.90923479281334,-73.96469705741984,Spa,42.921699743688116,-73.98585142774914,
3,Charlton Oil Co Inc,42.923595,-73.958203,Construction,42.921699743688116,-73.98585142774914,
0,ski venture,42.922267,-74.038526,Lodge,42.92196700134916,-74.01647966525856,
1,Hewitts Garden Center: Scotia,42.93782584192322,-73.99600982666016,Garden Center,42.92196700134916,-74.01647966525856,
0,None,42.922226065827395,-74.04710831474813,None,42.922226065827395,-74.04710831474813,
0,Northwood Construction,42.93257880611165,-74.06029701232909,Construction,42.922476936822356,-74.07773736339729,
1,Cornells Rentals,42.9291538529873,-74.05211091041566,Rental Service,42.922476936822356,-74.07773736339729,
0,Valentino's,42.91858505615857,-74.13374216101884,Italian,42.92271961404303,-74.10836679838468,
0,Faber,42.91480430060749,-74.16257701960377,Gift Shop,42.922954097207814,-74.13899660688763,
1,Dippin Dots,42.914654,-74.16247,Ice Cream,42.922954097207814,-74.13899660688763,
2,Recovery Room,42.91479422348584,-74.16257914321818,Restaurant,42.922954097207814,-74.13899660688763,
3,M&T ATM,42.91474321787077,-74.16286009403528,ATM,42.922954097207814,-74.13899660688763,
0,Stewart's Shops,42.93404,-74.186195,Convenience Store,42.923180386044784,-74.16962677608271,
1,Dunkin',42.93782455558785,-74.17959394980454,Donuts,42.923180386044784,-74.16962677608271,
2,Domino's Pizza,42.938624,-74.19191500000002,Pizza,42.923180386044784,-74.16962677608271,
3,Faber,42.91480430060749,-74.16257701960377,Gift Shop,42.923180386044784,-74.16962677608271,
4,Erie Canal Rail Trail,42.917503,-74.164854,Trail,42.923180386044784,-74.16962677608271,
5,M&T ATM,42.91474321787077,-74.16286009403528,ATM,42.923180386044784,-74.16962677608271,
6,Dippin Dots,42.914654,-74.16247,Ice Cream,42.923180386044784,-74.16962677608271,
7,River's Edge at Riverlink Park,42.934113,-74.19111,American,42.923180386044784,-74.16962677608271,
8,Riverlink Cafe,42.93409057256145,-74.19121100454461,New American,42.923180386044784,-74.16962677608271,
9,Exit 27 Toll Plaza,42.923953999999995,-74.196064,Toll Plaza,42.923180386044784,-74.16962677608271,
10,Mohawk Travel Plaza,42.91480674824325,-74.16253000030132,Rest Areas,42.923180386044784,-74.16962677608271,
11,Go Where I've Bean,42.93160013468128,-74.19607236278163,Coffee Shop,42.923180386044784,-74.16962677608271,
12,Riverside Pizza,42.93781725,-74.1905248,Pizza,42.923180386044784,-74.16962677608271,
13,Professional Wrestling Hall Of Fame And Museum,42.937042,-74.192576,History Museum,42.923180386044784,-74.16962677608271,
14,Amsterdam Park & Ride,42.924874835634974,-74.20022849335231,Rest Areas,42.923180386044784,-74.16962677608271,
15,McDonald's,42.914667,-74.162471,Fast Food,42.923180386044784,-74.16962677608271,
0,Parillo's Armory Grill,42.93343974792485,-74.1986015502217,Italian,42.923398480291354,-74.20025729314537,
1,Stewart's Shops,42.92922356685814,-74.20374858023648,Convenience Store,42.923398480291354,-74.20025729314537,
2,Bosco's Restaurant & Bar,42.94511469723591,-74.2007378915508,Italian,42.923398480291354,-74.20025729314537,
3,South 30 Diner,42.909304533415366,-74.21721176287498,Diner,42.923398480291354,-74.20025729314537,
4,Stewart's Shops,42.93404,-74.186195,Convenience Store,42.923398480291354,-74.20025729314537,
5,Dollar General,42.943622,-74.198327,Discount Store,42.923398480291354,-74.20025729314537,
6,Stewart's Shops,42.9443769344506,-74.19830235343262,Convenience Store,42.923398480291354,-74.20025729314537,
7,Domino's Pizza,42.938624,-74.19191500000002,Pizza,42.923398480291354,-74.20025729314537,
8,Rite Aid,42.94351500000001,-74.186924,Pharmacy,42.923398480291354,-74.20025729314537,
9,Redbox,42.942715,-74.187999,Video Store,42.923398480291354,-74.20025729314537,
10,La Cucina,42.934103,-74.19887,Italian,42.923398480291354,-74.20025729314537,
11,Super 8,42.925348607933714,-74.20271094848403,Motel,42.923398480291354,-74.20025729314537,
12,Dunkin',42.927091420263466,-74.20058073865889,Donuts,42.923398480291354,-74.20025729314537,
13,Amsterdam Park & Ride,42.924874835634974,-74.20022849335231,Rest Areas,42.923398480291354,-74.20025729314537,
14,Stewart's Shops,42.942661193852786,-74.18823990608433,Convenience Store,42.923398480291354,-74.20025729314537,
15,Dunkin',42.93782455558785,-74.17959394980454,Donuts,42.923398480291354,-74.20025729314537,
16,Valley Mini Mart,42.92876585738973,-74.20115142827675,Convenience Store,42.923398480291354,-74.20025729314537,
17,Go Where I've Bean,42.93160013468128,-74.19607236278163,Coffee Shop,42.923398480291354,-74.20025729314537,
18,AAA Amsterdam,42.930944,-74.20867,Travel,42.923398480291354,-74.20025729314537,
19,Domadie's,42.93105,-74.20884000000002,American,42.923398480291354,-74.20025729314537,
20,Southside Beverage,42.93124,-74.20864,Beer Store,42.923398480291354,-74.20025729314537,
21,Shorty's Southside Pub,42.93449333372409,-74.20095331292829,Bar,42.923398480291354,-74.20025729314537,
22,Riverlink Cafe,42.93409057256145,-74.19121100454461,New American,42.923398480291354,-74.20025729314537,
23,River's Edge at Riverlink Park,42.934113,-74.19111,American,42.923398480291354,-74.20025729314537,
24,Professional Wrestling Hall Of Fame And Museum,42.937042,-74.192576,History Museum,42.923398480291354,-74.20025729314537,
25,Creek Stone,42.937042,-74.192576,Restaurant,42.923398480291354,-74.20025729314537,
26,Riverside Pizza,42.937226,-74.19323399999998,Italian,42.923398480291354,-74.20025729314537,
27,Riverside Pizza,42.93781725,-74.1905248,Pizza,42.923398480291354,-74.20025729314537,
28,Marcellino's Pizza,42.944034576416016,-74.20146179199219,Pizza,42.923398480291354,-74.20025729314537,
29,Redbox,42.907872,-74.219337,Video Store,42.923398480291354,-74.20025729314537,
0,South 30 Diner,42.909304533415366,-74.21721176287498,Diner,42.923608379694535,-74.2308881452503,
1,Stewart's Shops,42.92922356685814,-74.20374858023648,Convenience Store,42.923608379694535,-74.2308881452503,
2,Super 8,42.925348607933714,-74.20271094848403,Motel,42.923608379694535,-74.2308881452503,
3,Campers World,42.93461494816529,-74.24501703057341,Sporting Goods,42.923608379694535,-74.2308881452503,
4,Kelly's Express Construction,42.90660411041859,-74.22905087471007,Home Services,42.923608379694535,-74.2308881452503,
5,Domadie's,42.93105,-74.20884000000002,American,42.923608379694535,-74.2308881452503,
6,AAA Amsterdam,42.930944000000004,-74.20867,Travel,42.923608379694535,-74.2308881452503,
7,Southside Beverage,42.93124,-74.20864,Beer Store,42.923608379694535,-74.2308881452503,
8,Dunkin',42.927091420263466,-74.20058073865889,Donuts,42.923608379694535,-74.2308881452503,
9,Valley Mini Mart,42.92876585738973,-74.20115142827675,Convenience Store,42.923608379694535,-74.2308881452503,
10,Amsterdam Park & Ride,42.924874835634974,-74.20022849335231,Rest Areas,42.923608379694535,-74.2308881452503,
0,Karen's Ice Cream & Produce,42.93292999579013,-74.28509563568544,Ice Cream,42.92381008401081,-74.26151931957115,
1,Garden Bug,42.922929,-74.265956,Gift Shop,42.92381008401081,-74.26151931957115,
2,Mohawk Rest Area,42.9327447172214,-74.26028413296238,Plaza,42.92381008401081,-74.26151931957115,
3,Hill & Markes,42.93558531494916,-74.25970813640005,Office Supplies,42.92381008401081,-74.26151931957115,
4,Campers World,42.93461494816529,-74.24501703057341,Sporting Goods,42.92381008401081,-74.26151931957115,
5,Target,42.9345,-74.2395,Department Store,42.92381008401081,-74.26151931957115,
0,Karen's Ice Cream & Produce,42.93292999579013,-74.28509563568544,Ice Cream,42.924003593006155,-74.29215080328079,
